"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1014810754","1.d4","white","1","pawn","d","4","d4"
"livechess","1014810754","1...e6","black","1","pawn","e","6","e6"
"livechess","1014810754","2.c4","white","2","pawn","c","4","c4"
"livechess","1014810754","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1014810754","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1014810754","3...Nf6","black","3","Knight","f","6","f6"
"livechess","1014810754","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1014810754","4...Qh5","black","4","Queen","h","5","h5"
"livechess","1014810754","5.e3","white","5","pawn","e","3","e3"
"livechess","1014810754","5...Qa5","black","5","Queen","a","5","a5"
"livechess","1014810754","6.Bd2","white","6","Bishop","d","2","d2"
"livechess","1014810754","6...Bb4","black","6","Bishop","b","4","b4"
"livechess","1014810754","7.Bd3","white","7","Bishop","d","3","d3"
"livechess","1014810754","7...Nc6","black","7","Knight","c","6","c6"
"livechess","1014810754","8.Ne4","white","8","Knight","e","4","e4"
"livechess","1014810754","8...b6","black","8","pawn","b","6","b6"
"livechess","1014810754","9.O-O","white","9","pawn","multiple","1|8","castle"
"livechess","1014810754","9...Bxd2","black","9","Bishop","d","2","d2"
"livechess","1014810754","10.Nexd2","white","10","Knight","d","2","d2"
"livechess","1014810754","10...Qb4","black","10","Queen","b","4","b4"
"livechess","1014810754","11.Nb3","white","11","Knight","b","3","b3"
"livechess","1014810754","11...Na5","black","11","Knight","a","5","a5"
"livechess","1014810754","12.a3","white","12","pawn","a","3","a3"
"livechess","1014810754","12...Qxb3","black","12","Queen","b","3","b3"
"livechess","1014810754","13.Qxb3","white","13","Queen","b","3","b3"
"livechess","1014810754","13...Nxb3","black","13","Knight","b","3","b3"
"livechess","1014810754","14.Rab1","white","14","Rook","b","1","b1"
"livechess","1014810754","14...Na5","black","14","Knight","a","5","a5"
"livechess","1014810754","15.b4","white","15","pawn","b","4","b4"
"livechess","1014810754","15...Nc6","black","15","Knight","c","6","c6"
"livechess","1014810754","16.d5","white","16","pawn","d","5","d5"
"livechess","1014810754","16...exd5","black","16","pawn","d","5","d5"
"livechess","1014810754","17.cxd5","white","17","pawn","d","5","d5"
"livechess","1014810754","17...Nxd5","black","17","Knight","d","5","d5"
"livechess","1014810754","18.e4","white","18","pawn","e","4","e4"
"livechess","1014810754","18...Nf6","black","18","Knight","f","6","f6"
"livechess","1014810754","19.e5","white","19","pawn","e","5","e5"
"livechess","1014810754","19...Nh5","black","19","Knight","h","5","h5"
"livechess","1014810754","20.e6","white","20","pawn","e","6","e6"
"livechess","1014810754","20...fxe6","black","20","pawn","e","6","e6"
"livechess","1014810754","21.Bb5","white","21","Bishop","b","5","b5"
"livechess","1014810754","21...Ke7","black","21","King","e","7","e7"
"livechess","1014810754","22.Bxc6","white","22","Bishop","c","6","c6"
"livechess","1014810754","22...dxc6","black","22","pawn","c","6","c6"
"livechess","1014810754","23.Ne5","white","23","Knight","e","5","e5"
"livechess","1014810754","23...Bb7","black","23","Bishop","b","7","b7"
"livechess","1014810754","24.Rbc1","white","24","Rook","c","1","c1"
"livechess","1014810754","24...c5","black","24","pawn","c","5","c5"
"livechess","1014810754","25.bxc5","white","25","pawn","c","5","c5"
"livechess","1014810754","25...bxc5","black","25","pawn","c","5","c5"
"livechess","1014810754","26.g3","white","26","pawn","g","3","g3"
"livechess","1014810754","26...Rad8","black","26","Rook","d","8","d8"
"livechess","1014810754","27.Rxc5","white","27","Rook","c","5","c5"
"livechess","1014810754","27...Rhf8","black","27","Rook","f","8","f8"
"livechess","1014810754","28.Rxc7+","white","28","Rook","c","7","c7"
"livechess","1014810754","28...Ke8","black","28","King","e","8","e8"
"livechess","1014810754","29.Rxb7","white","29","Rook","b","7","b7"
"livechess","1014810754","29...Rd2","black","29","Rook","d","2","d2"
"livechess","1014810754","30.Rc1","white","30","Rook","c","1","c1"
"livechess","1014810754","30...Rfxf2","black","30","Rook","f","2","f2"
"livechess","1014810754","31.Rc8+","white","31","Rook","c","8","c8"
"livechess","1014810754","31...Rd8","black","31","Rook","d","8","d8"
"livechess","1014810754","32.Rxd8+","white","32","Rook","d","8","d8"
"livechess","1014810754","32...Kxd8","black","32","King","d","8","d8"
"livechess","1014810754","33.Nf7+","white","33","Knight","f","7","f7"
"livechess","1014810754","33...Ke8","black","33","King","e","8","e8"
"livechess","1014810754","34.Rxa7","white","34","Rook","a","7","a7"
"livechess","1014810754","34...Rxf7","black","34","Rook","f","7","f7"
"livechess","1014810754","35.Ra8+","white","35","Rook","a","8","a8"
"livechess","1014810754","35...Ke7","black","35","King","e","7","e7"
"livechess","1014810754","36.Ra7+","white","36","Rook","a","7","a7"
"livechess","1014810754","36...Kf6","black","36","King","f","6","f6"
"livechess","1014810754","37.Rxf7+","white","37","Rook","f","7","f7"
"livechess","1014810754","37...Kxf7","black","37","King","f","7","f7"
"livechess","1014810754","38.Kg2","white","38","King","g","2","g2"
"livechess","1014810754","38...g6","black","38","pawn","g","6","g6"
"livechess","1014810754","39.a4","white","39","pawn","a","4","a4"
"livechess","1014810754","39...Nf6","black","39","Knight","f","6","f6"
"livechess","1014810754","40.a5","white","40","pawn","a","5","a5"
"livechess","1014810754","40...Ng4","black","40","Knight","g","4","g4"
"livechess","1014810754","41.a6","white","41","pawn","a","6","a6"
"livechess","1014810754","41...Ne3+","black","41","Knight","e","3","e3"
"livechess","1014810754","42.Kf2","white","42","King","f","2","f2"
"livechess","1014810754","42...Nd5","black","42","Knight","d","5","d5"
"livechess","1014810754","43.a7","white","43","pawn","a","7","a7"
"livechess","1014810754","43...Nb6","black","43","Knight","b","6","b6"
"livechess","1014812873","1.e3","white","1","pawn","e","3","e3"
"livechess","1014812873","1...e5","black","1","pawn","e","5","e5"
"livechess","1014812873","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1014812873","2...d5","black","2","pawn","d","5","d5"
"livechess","1014812873","3.Qa4+","white","3","Queen","a","4","a4"
"livechess","1014812873","3...Bd7","black","3","Bishop","d","7","d7"
"livechess","1014812873","4.Qb3","white","4","Queen","b","3","b3"
"livechess","1014812873","4...Nf6","black","4","Knight","f","6","f6"
"livechess","1014812873","5.Qxb7","white","5","Queen","b","7","b7"
"livechess","1014812873","5...Nc6","black","5","Knight","c","6","c6"
"livechess","1014812873","6.Qb3","white","6","Queen","b","3","b3"
"livechess","1014812873","6...Rb8","black","6","Rook","b","8","b8"
"livechess","1014812873","7.Qxd5","white","7","Queen","d","5","d5"
"livechess","1014812873","7...Nxd5","black","7","Knight","d","5","d5"
"livechess","1014812873","8.Bd3","white","8","Bishop","d","3","d3"
"livechess","1014812873","8...f5","black","8","pawn","f","5","f5"
"livechess","1014812873","9.Nf3","white","9","Knight","f","3","f3"
"livechess","1014812873","9...e4","black","9","pawn","e","4","e4"
"livechess","1014812873","10.Bxe4","white","10","Bishop","e","4","e4"
"livechess","1014812873","10...fxe4","black","10","pawn","e","4","e4"
"livechess","1014813498","1.e3","white","1","pawn","e","3","e3"
"livechess","1014813498","1...c5","black","1","pawn","c","5","c5"
"livechess","1014813498","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1014813498","2...e6","black","2","pawn","e","6","e6"
"livechess","1014813498","3.Qa4","white","3","Queen","a","4","a4"
"livechess","1014813498","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1014813498","4.Nc3","white","4","Knight","c","3","c3"
"livechess","1014813498","4...a6","black","4","pawn","a","6","a6"
"livechess","1014813498","5.Nf3","white","5","Knight","f","3","f3"
"livechess","1014813498","5...b5","black","5","pawn","b","5","b5"
"livechess","1014813498","6.Nxb5","white","6","Knight","b","5","b5"
"livechess","1014813498","6...axb5","black","6","pawn","b","5","b5"
"livechess","1014813498","7.Qxa8","white","7","Queen","a","8","a8"
"livechess","1014813498","7...Bb7","black","7","Bishop","b","7","b7"
"livechess","1014813498","8.Qxb7","white","8","Queen","b","7","b7"
"livechess","1014813498","8...Nf6","black","8","Knight","f","6","f6"
"livechess","1014813498","9.Qxb5","white","9","Queen","b","5","b5"
"livechess","1014813498","9...Bd6","black","9","Bishop","d","6","d6"
"livechess","1014813498","10.Qe2","white","10","Queen","e","2","e2"
"livechess","1014813498","10...O-O","black","10","pawn","multiple","1|8","castle"
"livechess","1014813498","11.b3","white","11","pawn","b","3","b3"
"livechess","1014813498","11...Nd5","black","11","Knight","d","5","d5"
"livechess","1014813498","12.h3","white","12","pawn","h","3","h3"
"livechess","1014813498","12...f5","black","12","pawn","f","5","f5"
"livechess","1014813498","13.Bb2","white","13","Bishop","b","2","b2"
"livechess","1014813498","13...e5","black","13","pawn","e","5","e5"
"livechess","1014813498","14.Ng5","white","14","Knight","g","5","g5"
"livechess","1014813498","14...Qxg5","black","14","Queen","g","5","g5"
"livechess","1014813498","15.h4","white","15","pawn","h","4","h4"
"livechess","1014813498","15...Qg6","black","15","Queen","g","6","g6"
"livechess","1014813498","16.Rh3","white","16","Rook","h","3","h3"
"livechess","1014813498","16...f4","black","16","pawn","f","4","f4"
"livechess","1014813498","17.exf4","white","17","pawn","f","4","f4"
"livechess","1014813498","17...exf4","black","17","pawn","f","4","f4"
"livechess","1014813498","18.Rf3","white","18","Rook","f","3","f3"
"livechess","1014813498","18...Re8","black","18","Rook","e","8","e8"
"livechess","1014813498","19.Re3","white","19","Rook","e","3","e3"
"livechess","1014813498","19...fxe3","black","19","pawn","e","3","e3"
"livechess","1014813498","20.dxe3","white","20","pawn","e","3","e3"
"livechess","1014813498","20...Be5","black","20","Bishop","e","5","e5"
"livechess","1014813498","21.Bxe5","white","21","Bishop","e","5","e5"
"livechess","1014813498","21...Nxe5","black","21","Knight","e","5","e5"
"livechess","1014813498","22.Qb5","white","22","Queen","b","5","b5"
